movieId,tag
81537,scifi cult
81546,survival
81548,alcoholism
81562,change the world
81564,domestic violence
81566,androids
81568,artificial intelligence
81574,Bittersweet
81583,dystopia
81585,fairy tale
81587,sci-fi
81589,cult film
81591,eerie
81610,sexual
81613,alternate timeline
81615,sci-fi
81617,surreal
81621,time travel
81629,dystopia
81631,future
81633,Precognition
81637,sci-fi
81639,aliens
81641,eerie
81643,invasion
81646,cgi
81656,children
81658,Disney
81660,father-son relationship
81665,feel good movie
81667,bittersweet
81669,cult film
81671,sci-fi
81673,thought-provoking
81676,directorial debut
81679,mental illness
81681,motorcycle
81684,quirky
81688,Zach Braff
81690,black comedy
81698,British
81700,parody
81702,Simon Pegg
81704,zombies
81708,absurd
81711,bureaucracy
81713,end of the world
81725,space
81727,H.G. Wells
81731,invasion
81733,coming of age
81736,friendship
81738,serial killer
81742,rich and poor
81744,death
81751,Jack Nicholson
81753,life philosophy
81755,meaning of life
81758,Morgan Freeman
81765,Ireland doesnt have hillbillys!!
81768,childish naivity
81770,Friendship
81782,Holocaust
81784,irony
81786,classic car
81788,Clint Eastwood
81791,culture clash
81795,mentor
81802,aliens
81804,bad science
81806,end of the world
81817,religious overtones
81819,thought-provoking
81823,clones
81825,moon
81831,psychology
81834,solitude
81845,future
81847,jj abrams
81851,Star Trek
81853,time travel
81857,dreams
81859,feel good movie
81867,heartbreaking
81880,talking animals
81898,Comedy
81903,Direction
81906,Ending
81910,magic
81925,aliens
81927,humor
81930,intelligent sci-fi
81932,based on a book
81949,over coming adversity
81952,rape
81954,aliens
81957,bad science
81959,sci-fi
81962,stunning
81975,Predictable
81979,funny
81981,but this is a bit thick.
81983,I love the man-machine myme of sci-fi
81985,makes you throw-up
81987,Great Steampunk action triller.
81989,18th century
81991,Jane Austen
81993,romance
82003,trials and tribulations
82005,18th century
82007,Jane Austen
82009,16th century
82011,costume drama
82013,lives of women
82015,massacre
82017,religious conflict
82022,Jane Austen
82026,black comedy
82030,Coen Brothers
82032,costume drama
82035,Elizabethan
82037,lives of women
82041,nobility
82043,unhappy marriage
82045,women's rights
82047,funny
82049,mister darcy
82051,romantic comedy
82053,alien invasion
82055,chase. woman in distress
82059,humorous
82061,17th century
82063,costume drama
82066,lives of women
82068,painter
82070,visually stunning
82088,18th century
82093,Jane Austen
82095,mister darcy
82097,romance
82102,trials and tribulations
82106,Jane Austen
82108,romance
82110,costume drama
82115,Elizabethan
82119,lives of women
82121,nobility
82123,black comedy
82129,18th century
82131,costume drama
82139,lives of women
82141,nobility
82143,unhappy marriage
82150,women's rights
82152,18th century
82154,Jane Austen
82157,romance
82167,18th century
82169,foolish
82173,Jane Austen
82175,romance
82179,bizarre
82182,dystopic future
82184,futuristic
82186,Gary Oldman
82188,sci-fi
82194,stylized
82196,underrated
82202,John Cusack
82209,bullshit history
82227,espionage
82235,nonlinear
82240,science
82242,bad acting
82244,family drama
82246,overcoming obstacles
82261,science
82269,3D version
82271,depressing
82274,medicine
82276,iconoclast
82280,assassin
82283,espionage
82298,spy thriller
82300,true story
82302,George Lucas
82304,transcendent
82306,based on true story
82308,Harry Connick Jr
82311,medicine
82313,overcoming obstacles
82315,science
82320,transcendent
82322,infantilism
82324,rachael leigh cook
82326,rachael sexy
82328,Gays
82330,Hebrew
82332,Israel
82335,Tel Aviv
82337,Hebrew
82353,Israel
82356,Hebrew
82358,Israel
82360,Kibbutz
82362,Hebrew
82364,Israel
82366,Mossad
82368,Nazis
82370,remake
82378,childish
82380,no character development.
82382,no plot
82384,classic
82386,Marvel
82388,president
82390,secret service
82393,heist
82395,angry
82397,black and white
82420,bleak
82438,confrontational
82447,cynical
82449,disturbing
82452,drugs
82454,french
82459,ghetto
82461,gritty
82463,realistic
82465,social commentary
82467,still relevant
82469,based on a true story
82476,Kevin Bacon
82491,Tom Hanks
82499,crude humor
82525,Kevin Smith
82527,low budget
82529,classic
82531,cult film
82534,stylized
82536,bittersweet
82564,brothers
82567,coming of age
82581,disability
82584,Johnny Depp
82589,Leonardo DiCaprio
82591,mental disability
82593,mental illness
82595,obesity
82597,quirky
82602,small town
82606,want to see again
82608,whimsical
82631,disturbing
82633,Hugh Grant
82635,Nudity (Topless - Notable)
82638,Nudity (Topless)
82641,passionate
82643,Roman Polanski
82667,1960s
82669,directorial debut
82671,father-son relationship
82673,gangsters
82676,italian
82678,mafia
82680,new york
82682,organized crime
82684,peer presssure
82698,Robert De Niro
82701,USA
82703,bullying
82705,drugs
82711,high school
82713,1970s
82715,civil war
82722,corruption
82726,father-son relationship
82732,gritty
82739,Ireland
82744,irish
82747,lawyers
82749,politics
82751,prison
82753,terrorism
82759,true story
82765,atmospheric
82767,based on a book
82770,based on a true story
82772,biography
82834,black and white
82836,classic
82840,disturbing
82842,historical
82848,history
82850,Holocaust
82852,imdb top 250
82854,Nazis
82857,Oscar (Best Cinematography)
82877,Oscar (Best Directing)
82902,Oscar (Best Picture)
82904,Steven Spielberg
82906,thought-provoking
82909,World War II
82911,Anthony Hopkins
82915,cannibalism
82917,classic
82920,crime
82926,disturbing
82928,excellent script
82931,Hannibal Lecter
82934,investigation
82976,Jodie Foster
82978,mental illness
82980,psychological
82982,psychology
82984,serial killer
82991,suspense
83004,capitalism
83006,cheesy
83034,chick flick
83038,classical
83049,Hollywood
83051,Julia Roberts
83056,prostitution
83059,sexism
83067,shopping
83071,child abuse
83082,bittersweet
83086,censorship
83089,childhood
83096,classical
83115,foreign
83132,Italy
83134,mentor
83138,nostalgia
83158,nostalgic
83163,Poetic
83177,reflective
83180,sentimental
83182,small town
83184,touching
83186,warm
83189,atmospheric
83193,Black comedy
83219,cannibalism
83222,dark comedy
83225,dystopia
83227,French
83232,music
83241,Post apocalyptic
83244,quirky
83246,stylized
83248,surreal
83250,adultery
83256,Africa
83258,beautiful scenery
83260,british
83264,Oscar (Best Cinematography)
83266,Oscar (Best Picture)
83268,Willem Dafoe
83270,WWII
83273,action
83275,aliens
83277,androids
83279,atmospheric
83281,classic
83291,horror
83293,monster
83295,Oscar (Best Effects - Visual Effects)
83300,sci-fi
83302,Sigourney Weaver
83308,space
83310,suspense
83316,tense
83318,cinematography
83320,classic
83322,courtroom
83324,courtroom drama
83326,crime
83330,drama
83332,ensemble cast
83334,good dialogue
83337,gritty
83339,group psychology
83343,imdb top 250
83345,justice
83349,low budget
83351,racism
83357,social commentary
83359,thought-provoking
83361,aliens
83369,androids
83374,atmospheric
83376,classic
83381,futuristic
83385,paranoid
83389,Ridley Scott
83411,space
83415,space travel
83417,suspense
83424,thriller
83435,atmospheric
83437,classic
83439,cynical
83446,dark
83448,Film Noir
83450,Incest
83457,Jack Nicholson
83464,private detective
83468,Roman Polanski
83478,slow
83480,BRIEF ENCOUNTERS
83506,episodic
83525,humorous
83527,multilingual
83529,multiple locations
83531,multiple storylines
83533,nocturnal
83535,one day
83538,quirky
83540,talky
83556,taxi drivers
83558,Tom Waits
83560,Winona Ryder
83562,Comedy
83569,Helen Hunt
83575,Jack Nicholson
83577,neurosis
83579,obsessive compulsive disorder
83581,bad mothers
83583,depressing
83585,dysfunctional family
83588,guilt
83590,Oscar (Best Directing)
83592,Oscar (Best Picture)
83601,painful to watch
83603,personal growth
83605,Robert Redford
83607,subgenre:family dynamics
83611,therapist
83613,1980s
83616,cliche
83619,Comedy
83652,coming of age
83654,cult film
83656,detention
83658,Drama
83660,ensemble cast
83662,generation gap
83664,great music
83666,sentimental
83668,teen
83671,classic
83756,corruption
83758,courtroom drama
83760,crime
83763,ensemble cast
83765,military
83767,affectionate
83773,Bill Murray
83777,bittersweet
83789,clever
83791,coming of age
83796,deadpan
83798,high school
83801,literate
83803,notable soundtrack
83807,off-beat comedy
83809,quirky
83819,sarcasm
83821,school drama
83823,silly
83825,stylized
83827,witty
83829,controversial
83831,erotic
83833,May-December romance
83835,Stanley Kubrick
83837,temptation
83842,atmospheric
83897,cinematography
83910,dreamlike
83912,Richard Gere
83916,Atmospheric
83918,classic
83920,drugs
83923,freedom
83927,gritty
83956,humorous
83962,motorcycle
83969,notable soundtrack
83972,reflective
83974,road movie
83976,social commentary
83978,awesome soundtrack
83986,based on a book
84015,break-up
84017,Chicago
84019,Classic
84047,comedy
84090,drama
84092,funny
84094,great soundtrack
84096,John Cusack
84098,music
84100,quirky
84103,relationships
84111,1970s
84114,adolescence
84116,atmospheric
84118,coming of age
84120,dreamlike
84122,great ending
84125,high school
84128,Kirsten Dunst
84131,melancholy
84133,narrated
84137,psychology
84148,reflective
84150,stylized
84152,suburbia
84154,visually appealing
84156,action
84158,drama
84160,heroism
84162,imdb top 250
84164,Joaquin Phoenix
84173,Oscar (Best Actor)
84176,Oscar (Best Picture)
84178,Oscar (Best Sound)
84181,Ridley Scott
84183,Rome
84187,Russell Crowe
84189,shallow plot
84192,sword fight
84223,violence
84226,90s club culture
84228,British
84230,cliche
84232,drugs
84234,friendship
84236,romance
84238,flashy
84240,slick
84242,rape
84246,an undiscovered classic
84248,Mickey Rourke
84250,Robert De Niro
84252,Voodoo
84258,Al Pacino
84260,police corruption
84262,blindness
84273,drama
84276,grim
84279,Lars von Trier
84281,sad
84283,addiction
84291,atmospheric
84293,based on a book
84296,dark
84298,depressing
84300,disturbing
84302,drugs
84304,emotional
84312,loneliness
84329,oscar (best directing)
84334,prostitution
84366,psychology
84372,Romance
84374,social commentary
84387,visually appealing
84392,adventure
84395,loneliness
84407,man vs. nature
84414,monologue driven
84436,stranded
84442,Tom Hanks
84444,affair
84446,car chase
84448,dogs
84450,drama
84453,episodic
84455,hitman
84467,independent film
84469,Mexican
84471,Mexico
84473,multiple storylines
84475,spanish
84477,violence
84479,over the top
84481,Tom Green
84483,weird
84485,witty
84496,action-packed
84498,adrenaline junkie
84500,bank robbery
84502,cop movie
84504,cult film
84506,entertaining
84508,fun
84510,Keanu Reeves
84512,Patrick Swayze
84523,relentless
84525,sport:surfing
84529,surfing
84532,undercover cop
84534,adolescence
84538,bittersweet
84540,coming of age
84551,dark comedy
84553,depressing
84555,friendship
84557,funny
84559,indie
84563,quirky
84565,reflective
84570,sarcasm
84601,Scarlett Johansson
84613,stylized
84615,suburbia
84619,1960s
84621,counterculture
84637,drugs
84639,mods
84641,rebellion
84643,rebels and outsiders
84646,rockers
84648,youth
84660,Al Pacino
84663,atmospheric
84665,Christopher Nolan
84667,corruption
84669,detective
84671,Hilary Swank
84680,insomnia
84686,murder
84689,police
84691,police investigation
84696,psychology
84714,remake
84716,Robin Williams
84730,story
84732,thought-provoking
84734,awkward
84736,bittersweet
84738,hallucinatory
84740,music
84764,quirky
84766,SIBLING RELATIONSHIPS
84768,tense
84770,underrated
84772,Barcelona
84775,college
84777,Erasmus
84779,exchange student
84781,exchange year
84792,Spain
84794,adolescence
84796,homosexuality
84799,lesbian
84801,mother daughter relationship
84805,sexuality
84807,teenagers
84829,emotional
84832,over-the-top
84834,psychoanalysis
84836,psychology
84838,Swedish
84844,Atmospheric
84847,Bill Murray
84852,black and white
84855,Cate Blanchett
84857,dialogue
84859,dialogue driven
84861,episodic
84863,minimalist
84866,smoking
84869,Steve Buscemi
84871,Steve Coogan
84876,Michael Caine
84880,soundtrack
84884,activist
84890,bittersweet
84894,dialogue
84942,emotional
84944,Ethan Hawke
84948,intelligent
84950,Julie Delpy
84952,Paris
84954,philosophical
84957,quirky
84961,clever
84963,Complicated
84972,complicated plot
84974,Deep
84976,dialogue driven
84978,disturbing
84980,indie
84983,intellectual
84985,intelligent
84987,inventor
84989,mindfuck
84996,physics
85007,sci-fi
85010,science
85012,science fiction
85014,thought-provoking
85016,time travel
85020,Paul Giamatti
85022,ambiguous ending
85025,drugs
85056,Kim Bodnia
85070,Mads Mikkelsen
85072,Nicolas Winding Refn
85106,open ending
85108,Andreas Wilson
85129,based on a book
85131,boarding school
85133,bullying
85143,corporal punishment
85175,domestic violence
85177,fraternity
85179,friendship
85181,justice
85186,oppression
85188,racism
85190,swedish
85203,violence
85205,atmospheric
85209,disturbing
85211,gritty
85213,korean
85215,melancholy
85226,mysterious death
85231,police investigation
85259,serial killer
85261,torture
85268,understated
